unit,time,operational_set1,operational_set2,operational_set3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,cluster,stages,agg_cluster,time_to_next_stage
59,123,0.0001,-0.0,100.0,518.67,641.91,1585.21,1397.71,14.62,21.61,554.4,2388.06,9058.6,1.3,47.39,522.21,2388.1,8141.43,8.4365,0.03,390,2388,100.0,39.08,23.3159,4,4,-1,12.0
59,123,-0.0028,0.0004,100.0,518.67,642.9,1582.63,1399.36,14.62,21.61,556.95,2388.1,9067.89,1.3,47.34,524.92,2388.09,8143.5,8.3451,0.03,392,2388,100.0,39.22,23.6282,4,4,-1,11.0
59,124,0.0026,-0.0,100.0,518.67,642.37,1585.79,1406.47,14.62,21.61,554.05,2388.09,9058.69,1.3,47.29,521.98,2388.0,8133.53,8.4112,0.03,391,2388,100.0,38.85,23.3798,4,4,-1,10.0
59,124,0.0029,-0.0001,100.0,518.67,642.07,1586.42,1399.25,14.62,21.61,557.25,2388.12,9065.14,1.3,47.17,525.04,2388.09,8139.59,8.3922,0.03,392,2388,100.0,38.96,23.5802,4,4,-1,9.0
59,125,0.0021,-0.0003,100.0,518.67,642.22,1586.41,1402.81,14.62,21.61,553.67,2388.09,9056.41,1.3,47.25,522.08,2388.06,8142.81,8.4277,0.03,391,2388,100.0,38.98,23.3519,4,4,-1,8.0
59,125,0.0013,0.0004,100.0,518.67,642.27,1582.06,1405.44,14.62,21.6,556.69,2388.09,9060.81,1.3,47.21,524.51,2388.06,8139.55,8.3728,0.03,392,2388,100.0,39.17,23.4693,4,4,-1,7.0
59,126,0.0019,0.0004,100.0,518.67,642.29,1581.83,1409.11,14.62,21.61,553.92,2388.02,9060.72,1.3,47.22,521.69,2388.0,8136.34,8.4114,0.03,393,2388,100.0,39.02,23.2967,4,4,-1,6.0
59,126,-0.0002,0.0001,100.0,518.67,641.87,1593.94,1399.89,14.62,21.6,556.92,2388.07,9062.51,1.3,47.24,524.59,2388.12,8147.07,8.3665,0.03,392,2388,100.0,39.22,23.5009,4,4,-1,5.0
59,127,0.0007,0.0001,100.0,518.67,641.61,1585.84,1398.04,14.62,21.61,553.96,2388.02,9053.01,1.3,47.3,522.11,2388.05,8134.07,8.4088,0.03,392,2388,100.0,38.89,23.4096,4,4,-1,4.0
59,127,-0.0001,0.0004,100.0,518.67,642.65,1592.29,1398.73,14.62,21.61,557.53,2388.03,9056.76,1.31,47.33,524.72,2388.1,8141.2,8.3584,0.03,392,2388,100.0,39.25,23.4853,4,4,-1,3.0
59,128,0.0005,-0.0003,100.0,518.67,642.28,1584.21,1397.82,14.62,21.61,553.94,2388.06,9049.51,1.3,47.21,521.81,2388.05,8138.16,8.4073,0.03,392,2388,100.0,39.06,23.4329,4,4,-1,2.0
59,128,-0.002,-0.0001,100.0,518.67,642.29,1586.77,1400.94,14.62,21.6,556.85,2388.06,9067.42,1.3,47.24,524.56,2388.07,8150.11,8.3699,0.03,391,2388,100.0,39.03,23.4481,4,4,-1,1.0
59,129,-0.002,-0.0002,100.0,518.67,642.47,1584.22,1410.66,14.62,21.61,554.58,2388.03,9061.05,1.3,47.45,522.16,2388.03,8144.0,8.42,0.03,393,2388,100.0,38.85,23.3199,0,3,-1,1.0
59,129,0.0003,0.0001,100.0,518.67,642.06,1587.64,1400.52,14.62,21.61,556.49,2388.06,9065.44,1.3,47.31,524.35,2388.1,8149.14,8.3411,0.03,393,2388,100.0,39.18,23.5111,4,4,-1,3.0
59,130,-0.0024,0.0004,100.0,518.67,642.38,1591.6,1402.06,14.62,21.61,554.88,2388.08,9064.4,1.3,47.39,521.72,2388.02,8143.54,8.4178,0.03,392,2388,100.0,38.98,23.3256,4,4,-1,2.0
59,130,0.0014,-0.0005,100.0,518.67,641.69,1585.67,1394.92,14.62,21.6,558.28,2388.11,9061.99,1.3,47.34,524.98,2388.07,8141.02,8.3371,0.03,393,2388,100.0,39.25,23.5521,4,4,-1,1.0
59,131,0.0008,0.0,100.0,518.67,642.32,1586.64,1406.44,14.62,21.61,553.33,2388.02,9051.6,1.3,47.35,521.91,2388.05,8135.1,8.425,0.03,393,2388,100.0,39.01,23.322,0,3,-1,1.0
59,131,-0.0039,-0.0002,100.0,518.67,641.74,1585.88,1402.48,14.62,21.6,557.34,2388.12,9064.76,1.3,47.36,524.77,2388.08,8149.53,8.3676,0.03,390,2388,100.0,39.09,23.495,4,4,-1,9.0
59,132,0.0025,-0.0004,100.0,518.67,641.88,1587.92,1407.67,14.62,21.61,554.54,2388.05,9061.19,1.3,47.27,522.39,2388.1,8141.45,8.3939,0.03,392,2388,100.0,39.02,23.3626,4,4,4,8.0
59,132,0.0015,0.0003,100.0,518.67,642.37,1582.23,1394.65,14.62,21.6,556.94,2388.04,9059.77,1.3,47.26,524.64,2388.09,8146.56,8.3737,0.03,392,2388,100.0,39.2,23.4536,4,4,-1,7.0
59,133,0.0001,0.0002,100.0,518.67,642.12,1589.34,1407.58,14.62,21.61,554.75,2387.99,9055.71,1.3,47.31,522.66,2388.01,8138.36,8.4005,0.03,392,2388,100.0,38.91,23.3258,4,4,-1,6.0
59,133,0.0025,-0.0004,100.0,518.67,641.89,1584.4,1394.94,14.62,21.61,556.64,2388.16,9055.17,1.3,47.22,524.6,2388.1,8141.88,8.3663,0.03,391,2388,100.0,39.25,23.4952,4,4,-1,5.0
59,134,0.0029,0.0001,100.0,518.67,642.08,1587.62,1406.59,14.62,21.61,553.71,2388.0,9058.34,1.3,47.36,521.31,2388.03,8145.41,8.4122,0.03,393,2388,100.0,38.88,23.4598,4,4,-1,4.0
59,134,0.0004,-0.0001,100.0,518.67,642.45,1588.1,1401.19,14.62,21.61,557.4,2388.08,9065.45,1.3,47.36,525.13,2388.07,8147.02,8.3464,0.03,392,2388,100.0,39.13,23.4263,4,4,-1,3.0
59,135,0.001,-0.0004,100.0,518.67,642.3,1594.09,1399.73,14.62,21.61,554.14,2388.05,9056.79,1.3,47.35,522.3,2388.07,8138.82,8.4425,0.03,391,2388,100.0,39.09,23.3721,4,4,-1,2.0
59,135,-0.0042,0.0003,100.0,518.67,642.3,1578.93,1395.37,14.62,21.6,557.04,2388.08,9061.76,1.3,47.39,525.26,2388.11,8141.89,8.3595,0.03,393,2388,100.0,39.07,23.4898,4,4,-1,1.0
59,136,-0.0011,-0.0003,100.0,518.67,642.95,1591.41,1398.92,14.62,21.61,553.51,2388.07,9062.42,1.3,47.43,522.07,2388.03,8143.47,8.4015,0.03,392,2388,100.0,38.93,23.3521,0,3,-1,1.0
59,136,-0.0015,-0.0,100.0,518.67,642.46,1593.93,1400.28,14.62,21.61,557.47,2388.11,9067.48,1.3,47.28,525.13,2388.11,8143.61,8.3256,0.03,391,2388,100.0,39.12,23.5806,4,4,-1,3.0
59,137,0.0017,-0.0002,100.0,518.67,641.95,1586.64,1401.3,14.62,21.61,554.54,2388.09,9062.77,1.3,47.27,522.31,2387.99,8137.29,8.4142,0.03,392,2388,100.0,38.92,23.3298,4,4,-1,2.0
59,137,-0.0004,-0.0003,100.0,518.67,642.46,1578.9,1395.46,14.62,21.6,557.39,2388.05,9060.27,1.3,47.17,525.02,2388.06,8141.67,8.3441,0.03,392,2388,100.0,39.24,23.4735,4,4,-1,1.0
59,138,-0.0004,0.0002,100.0,518.67,642.48,1584.4,1402.19,14.62,21.61,553.74,2388.06,9059.75,1.3,47.33,521.7,2388.01,8139.57,8.4451,0.03,393,2388,100.0,38.78,23.3573,0,3,3,1.0
59,138,0.0018,-0.0001,100.0,518.67,641.69,1584.73,1391.31,14.62,21.61,557.42,2388.08,9066.29,1.3,47.37,525.05,2388.06,8142.7,8.3672,0.03,393,2388,100.0,39.11,23.5034,4,4,-1,3.0
59,139,-0.0014,0.0004,100.0,518.67,642.06,1582.55,1392.56,14.62,21.61,554.37,2388.05,9056.86,1.3,47.4,522.13,2388.0,8139.85,8.4025,0.03,391,2388,100.0,38.98,23.2939,4,4,4,2.0
59,139,-0.0018,0.0003,100.0,518.67,642.77,1588.53,1395.3,14.62,21.61,557.07,2388.07,9064.21,1.3,47.19,525.1,2388.13,8142.67,8.3588,0.03,391,2388,100.0,39.04,23.4903,4,4,-1,1.0
59,140,-0.0004,0.0001,100.0,518.67,642.48,1587.72,1400.42,14.62,21.61,554.37,2388.06,9058.04,1.3,47.46,522.21,2388.04,8137.67,8.4409,0.03,392,2388,100.0,38.81,23.3179,0,3,-1,1.0
59,140,0.0002,0.0003,100.0,518.67,642.04,1589.56,1401.97,14.62,21.61,557.01,2388.05,9065.72,1.3,47.49,524.67,2388.15,8144.82,8.3622,0.03,392,2388,100.0,39.1,23.4973,4,4,-1,3.0
59,141,-0.0012,0.0001,100.0,518.67,642.3,1586.78,1404.7,14.62,21.61,553.42,2388.02,9060.09,1.3,47.33,521.69,2388.09,8134.54,8.428,0.03,393,2388,100.0,38.9,23.4016,4,4,-1,2.0
59,141,-0.0016,0.0004,100.0,518.67,641.73,1589.15,1398.62,14.62,21.6,556.54,2388.09,9063.31,1.3,47.27,524.52,2388.05,8144.34,8.3406,0.03,392,2388,100.0,39.13,23.4756,4,4,-1,1.0
59,142,-0.0032,0.0005,100.0,518.67,642.52,1590.11,1403.03,14.62,21.61,554.27,2388.03,9061.71,1.3,47.52,521.47,2388.1,8141.1,8.427,0.03,393,2388,100.0,38.85,23.3473,0,3,-1,1.0
59,142,0.0014,0.0002,100.0,518.67,642.59,1583.64,1402.66,14.62,21.6,557.21,2388.1,9058.74,1.3,47.47,524.47,2388.08,8141.54,8.3832,0.03,391,2388,100.0,39.22,23.397,4,4,-1,3.0
59,143,-0.001,0.0002,100.0,518.67,642.39,1579.78,1396.68,14.62,21.61,554.35,2388.07,9059.87,1.3,47.38,521.7,2388.05,8137.4,8.3972,0.03,393,2388,100.0,38.99,23.3907,4,4,-1,2.0
59,143,-0.0016,-0.0002,100.0,518.67,641.61,1595.01,1399.6,14.62,21.61,556.97,2388.05,9064.8,1.3,47.36,525.09,2388.05,8143.64,8.3655,0.03,393,2388,100.0,39.21,23.6289,4,4,-1,1.0
59,144,-0.0012,-0.0,100.0,518.67,642.57,1586.57,1399.93,14.62,21.61,554.31,2388.04,9061.64,1.3,47.47,521.35,2388.05,8140.84,8.4175,0.03,392,2388,100.0,38.8,23.2849,0,3,-1,1.0
59,144,-0.0027,0.0002,100.0,518.67,642.19,1587.85,1401.96,14.62,21.6,556.59,2388.07,9060.47,1.3,47.35,524.44,2388.09,8142.2,8.3525,0.03,393,2388,100.0,39.19,23.5007,4,4,-1,3.0
59,145,-0.0007,-0.0004,100.0,518.67,642.36,1585.7,1398.05,14.62,21.61,553.64,2388.02,9056.63,1.3,47.51,522.34,2388.04,8149.47,8.4138,0.03,392,2388,100.0,38.58,23.4505,4,4,-1,2.0
59,145,-0.001,0.0004,100.0,518.67,642.45,1589.78,1399.36,14.62,21.6,557.0,2388.09,9067.04,1.3,47.29,524.62,2388.0,8149.7,8.3752,0.03,391,2388,100.0,39.1,23.4808,4,4,-1,1.0
59,146,0.0014,-0.0004,100.0,518.67,642.23,1588.89,1407.35,14.62,21.61,553.99,2388.05,9060.02,1.3,47.32,522.1,2388.1,8140.79,8.416,0.03,393,2388,100.0,39.0,23.3135,0,3,4,1.0
59,146,-0.0025,0.0002,100.0,518.67,642.33,1585.71,1400.3,14.62,21.61,556.82,2388.09,9066.06,1.3,47.38,524.95,2388.14,8148.64,8.3748,0.03,391,2388,100.0,39.28,23.4221,4,4,-1,1.0
59,147,0.0011,-0.0005,100.0,518.67,642.84,1590.65,1399.11,14.62,21.61,553.58,2388.08,9056.42,1.3,47.26,521.76,2388.07,8144.12,8.4371,0.03,392,2388,100.0,38.98,23.328,0,3,-1,1.0
59,147,-0.0021,-0.0004,100.0,518.67,641.99,1590.74,1398.39,14.62,21.6,557.68,2388.09,9062.57,1.3,47.35,525.06,2388.07,8143.26,8.3728,0.03,393,2388,100.0,39.06,23.3894,4,4,-1,7.0
59,148,0.0038,0.0002,100.0,518.67,642.3,1587.05,1403.75,14.62,21.61,554.27,2388.04,9057.08,1.3,47.47,521.65,2388.04,8142.45,8.4229,0.03,393,2388,100.0,39.08,23.3833,4,4,-1,6.0
59,148,-0.0008,0.0001,100.0,518.67,642.05,1584.57,1400.68,14.62,21.6,557.39,2388.09,9066.8,1.3,47.31,525.15,2388.06,8144.77,8.3587,0.03,391,2388,100.0,39.28,23.5154,4,4,-1,5.0
59,149,-0.0029,-0.0004,100.0,518.67,642.29,1589.45,1399.39,14.62,21.61,554.32,2388.06,9057.61,1.3,47.4,521.9,2388.01,8142.27,8.4399,0.03,392,2388,100.0,38.85,23.3294,4,4,-1,4.0
59,149,0.003,0.0003,100.0,518.67,642.47,1588.18,1396.14,14.62,21.61,557.64,2388.13,9067.33,1.3,47.15,525.21,2388.11,8143.52,8.3447,0.03,392,2388,100.0,39.32,23.5432,4,4,-1,3.0
59,150,0.0035,-0.0001,100.0,518.67,642.06,1589.26,1396.57,14.62,21.61,554.52,2388.03,9058.34,1.3,47.72,521.6,2388.09,8141.89,8.4261,0.03,391,2388,100.0,38.89,23.3266,4,4,-1,2.0
59,150,-0.0036,-0.0001,100.0,518.67,642.41,1583.8,1399.19,14.62,21.61,557.74,2388.1,9067.9,1.3,47.19,525.36,2388.09,8144.76,8.3556,0.03,392,2388,100.0,39.1,23.5585,4,4,-1,1.0
59,151,-0.0011,-0.0,100.0,518.67,642.12,1596.17,1407.15,14.62,21.61,554.04,2388.05,9054.49,1.3,47.37,521.78,2388.04,8139.0,8.3837,0.03,394,2388,100.0,38.87,23.4164,0,3,-1,1.0
59,151,-0.0006,0.0,100.0,518.67,641.81,1585.94,1400.15,14.62,21.61,557.67,2388.12,9064.52,1.3,47.46,525.58,2388.1,8143.33,8.352,0.03,393,2388,100.0,39.04,23.5184,4,4,-1,1.0
59,152,-0.0026,-0.0001,100.0,518.67,642.44,1589.44,1400.62,14.62,21.61,553.49,2388.03,9063.76,1.3,47.53,521.85,2388.02,8141.08,8.4051,0.03,395,2388,100.0,38.9,23.3299,0,3,-1,1.0
59,152,0.0029,0.0005,100.0,518.67,641.99,1589.3,1400.44,14.62,21.6,556.63,2388.11,9064.48,1.3,47.42,524.96,2388.03,8141.73,8.4026,0.03,392,2388,100.0,39.19,23.4273,4,4,-1,1.0
59,153,-0.0005,0.0002,100.0,518.67,642.27,1588.45,1403.3,14.62,21.61,553.51,2388.05,9057.01,1.3,47.48,522.25,2388.1,8139.44,8.4501,0.03,393,2388,100.0,38.99,23.3049,0,3,3,1.0
59,153,0.0017,-0.0003,100.0,518.67,642.2,1581.4,1400.88,14.62,21.61,557.54,2388.11,9058.68,1.3,47.24,525.6,2388.1,8146.78,8.3791,0.03,392,2388,100.0,39.2,23.5489,4,4,-1,3.0
59,154,-0.0025,-0.0003,100.0,518.67,642.89,1585.93,1400.01,14.62,21.61,553.57,2388.06,9060.48,1.3,47.43,522.05,2388.04,8142.38,8.414,0.03,392,2388,100.0,38.89,23.3972,4,4,-1,2.0
59,154,-0.0008,0.0003,100.0,518.67,642.25,1582.04,1397.76,14.62,21.6,557.34,2388.04,9065.45,1.3,47.28,525.16,2388.1,8143.11,8.3564,0.03,392,2388,100.0,39.09,23.5104,4,4,-1,1.0
59,155,-0.0003,-0.0003,100.0,518.67,642.65,1587.9,1405.22,14.62,21.61,552.37,2388.07,9061.24,1.3,47.39,521.23,2388.03,8143.46,8.4367,0.03,392,2388,100.0,38.93,23.4012,0,3,-1,1.0
59,155,-0.004,0.0005,100.0,518.67,642.1,1585.97,1403.97,14.62,21.61,557.25,2388.11,9068.16,1.3,47.18,525.18,2388.09,8147.35,8.3884,0.03,392,2388,100.0,39.08,23.5064,4,4,-1,1.0
59,156,-0.0,-0.0004,100.0,518.67,643.02,1589.37,1413.16,14.62,21.61,553.77,2388.08,9054.86,1.3,47.56,521.9,2388.02,8136.8,8.452,0.03,393,2388,100.0,38.81,23.3266,0,3,-1,1.0
59,156,-0.004,0.0004,100.0,518.67,642.06,1589.53,1398.15,14.62,21.61,557.76,2388.14,9065.59,1.3,47.22,525.1,2388.13,8146.01,8.3566,0.03,395,2388,100.0,39.18,23.4912,4,4,-1,1.0
59,157,-0.0007,-0.0002,100.0,518.67,642.51,1589.66,1404.14,14.62,21.61,553.6,2388.05,9063.51,1.3,47.44,521.84,2388.02,8138.31,8.4379,0.03,393,2388,100.0,38.82,23.2664,0,3,-1,1.0
59,157,-0.0,0.0003,100.0,518.67,642.4,1587.85,1403.73,14.62,21.6,557.41,2388.06,9062.57,1.3,47.26,525.76,2388.06,8143.4,8.3583,0.03,392,2388,100.0,39.15,23.5939,4,4,-1,1.0
59,158,-0.0016,0.0,100.0,518.67,642.34,1585.76,1404.45,14.62,21.61,553.61,2388.14,9062.63,1.3,47.4,521.96,2388.09,8147.65,8.4317,0.03,391,2388,100.0,38.71,23.2747,0,3,-1,1.0
59,158,0.0023,0.0001,100.0,518.67,642.7,1588.17,1405.23,14.62,21.6,556.59,2388.09,9065.48,1.3,47.14,525.37,2388.04,8147.39,8.3655,0.03,392,2388,100.0,39.03,23.509,4,4,-1,1.0
59,159,-0.0005,0.0002,100.0,518.67,642.4,1593.71,1412.32,14.62,21.61,553.58,2388.05,9056.01,1.3,47.45,521.54,2388.11,8139.07,8.4482,0.03,396,2388,100.0,38.91,23.3147,0,3,-1,1.0
59,159,-0.0021,0.0002,100.0,518.67,642.35,1587.47,1396.64,14.62,21.6,557.22,2388.15,9060.58,1.3,47.16,524.76,2388.11,8143.24,8.3389,0.03,393,2388,100.0,39.29,23.5583,4,4,-1,1.0
59,160,-0.0007,0.0003,100.0,518.67,641.94,1583.27,1402.75,14.62,21.61,553.45,2388.08,9058.87,1.3,47.48,522.17,2388.1,8143.03,8.4344,0.03,393,2388,100.0,38.77,23.3337,0,3,-1,1.0
59,160,0.0032,-0.0001,100.0,518.67,642.31,1586.88,1397.89,14.62,21.6,557.75,2388.14,9066.27,1.3,47.32,525.69,2388.11,8139.72,8.3331,0.03,390,2388,100.0,39.4,23.5363,4,4,4,1.0
59,161,-0.0018,0.0002,100.0,518.67,642.41,1589.77,1402.99,14.62,21.61,553.43,2388.09,9060.46,1.3,47.35,521.48,2388.06,8137.59,8.4209,0.03,392,2388,100.0,38.85,23.3329,0,3,-1,1.0
59,161,0.0016,0.0002,100.0,518.67,641.89,1587.38,1402.35,14.62,21.6,556.82,2388.12,9063.9,1.3,47.31,525.3,2388.11,8148.51,8.3459,0.03,392,2388,100.0,39.4,23.4936,4,4,-1,1.0
59,162,0.002,-0.0003,100.0,518.67,642.56,1594.93,1407.6,14.62,21.61,553.93,2388.08,9059.53,1.3,47.4,522.13,2388.07,8135.51,8.4104,0.03,390,2388,100.0,38.85,23.3815,0,3,4,1.0
59,162,-0.0013,-0.0004,100.0,518.67,642.34,1593.5,1401.88,14.62,21.6,557.77,2388.07,9069.46,1.3,47.19,525.27,2388.13,8147.18,8.3675,0.03,392,2388,100.0,39.17,23.5347,4,4,-1,1.0
59,163,-0.0037,0.0005,100.0,518.67,642.49,1590.16,1404.63,14.62,21.61,553.98,2388.11,9060.39,1.3,47.55,521.56,2388.11,8139.4,8.4345,0.03,393,2388,100.0,38.75,23.2671,0,3,-1,1.0
59,163,-0.0024,-0.0004,100.0,518.67,642.8,1584.2,1398.82,14.62,21.6,558.51,2388.09,9060.57,1.3,47.39,525.54,2388.09,8149.72,8.344,0.03,392,2388,100.0,38.99,23.3747,4,4,-1,1.0
59,164,-0.0003,0.0003,100.0,518.67,642.89,1586.12,1399.07,14.62,21.61,553.98,2388.14,9064.29,1.3,47.59,521.87,2388.08,8139.89,8.446,0.03,393,2388,100.0,39.14,23.3612,0,3,-1,1.0
59,164,-0.0018,0.0001,100.0,518.67,642.28,1589.25,1398.87,14.62,21.61,557.44,2388.16,9062.63,1.3,47.46,525.25,2388.05,8140.69,8.3613,0.03,391,2388,100.0,39.22,23.3884,4,4,-1,1.0
59,165,0.0002,-0.0,100.0,518.67,641.99,1592.58,1401.71,14.62,21.61,552.9,2388.04,9061.36,1.3,47.44,521.65,2388.05,8138.68,8.4388,0.03,393,2388,100.0,38.96,23.2786,0,3,-1,1.0
59,165,-0.0011,-0.0003,100.0,518.67,642.33,1586.39,1404.17,14.62,21.61,557.89,2388.12,9066.56,1.3,47.43,525.23,2388.09,8151.24,8.3639,0.03,393,2388,100.0,39.4,23.5714,4,4,-1,1.0
59,166,-0.0037,0.0,100.0,518.67,642.39,1592.19,1407.49,14.62,21.61,553.22,2388.09,9065.26,1.3,47.44,521.79,2388.13,8140.3,8.4284,0.03,393,2388,100.0,38.84,23.1786,0,3,-1,1.0
59,166,0.0031,0.0004,100.0,518.67,641.49,1597.55,1395.74,14.62,21.61,557.81,2388.12,9062.07,1.3,47.41,525.33,2388.11,8145.21,8.3322,0.03,391,2388,100.0,39.25,23.4673,4,4,-1,1.0
59,167,-0.0007,0.0,100.0,518.67,642.59,1595.82,1401.69,14.62,21.61,553.51,2388.13,9052.16,1.3,47.47,521.11,2388.11,8138.06,8.4383,0.03,394,2388,100.0,38.82,23.4042,0,3,-1,1.0
59,167,0.0021,-0.0003,100.0,518.67,642.52,1584.08,1400.37,14.62,21.6,557.27,2388.15,9069.85,1.3,47.34,525.56,2388.08,8147.76,8.3668,0.03,393,2388,100.0,39.31,23.4951,4,4,-1,1.0
59,168,-0.0047,-0.0002,100.0,518.67,642.95,1585.57,1406.48,14.62,21.61,553.12,2388.11,9056.71,1.3,47.45,522.05,2388.08,8137.48,8.4426,0.03,392,2388,100.0,38.75,23.3473,0,3,-1,1.0
59,168,-0.0001,-0.0004,100.0,518.67,642.4,1586.98,1391.32,14.62,21.6,557.27,2388.05,9058.79,1.3,47.34,525.26,2388.12,8145.83,8.368,0.03,395,2388,100.0,39.17,23.5503,4,4,4,1.0
59,169,-0.0038,-0.0004,100.0,518.67,643.08,1585.13,1402.83,14.62,21.61,553.12,2388.13,9063.16,1.3,47.59,521.39,2388.06,8135.25,8.4467,0.03,393,2388,100.0,38.81,23.217,0,3,-1,1.0
59,169,0.0015,-0.0003,100.0,518.67,642.23,1588.83,1398.15,14.62,21.61,558.71,2388.1,9067.9,1.31,47.29,525.3,2388.1,8140.76,8.3747,0.03,392,2388,100.0,39.2,23.6051,4,4,1,1.0
59,170,0.0014,-0.0004,100.0,518.67,642.82,1597.36,1409.61,14.62,21.61,553.09,2388.1,9061.49,1.3,47.67,521.72,2388.01,8145.4,8.466,0.03,393,2388,100.0,38.92,23.1998,0,3,-1,1.0
59,170,-0.0021,-0.0004,100.0,518.67,642.78,1590.04,1401.85,14.62,21.61,558.08,2388.13,9064.56,1.3,47.33,525.51,2388.09,8148.26,8.3418,0.03,391,2388,100.0,39.07,23.465,4,4,-1,1.0
59,171,-0.0005,-0.0003,100.0,518.67,642.62,1585.32,1403.53,14.62,21.61,552.97,2388.08,9063.96,1.3,47.66,521.46,2388.16,8143.62,8.4832,0.03,394,2388,100.0,38.83,23.282,0,3,-1,1.0
59,171,0.0022,-0.0005,100.0,518.67,642.08,1592.31,1399.69,14.62,21.61,557.15,2388.11,9074.09,1.3,47.35,525.41,2388.13,8146.05,8.3575,0.03,392,2388,100.0,39.13,23.5912,4,4,4,1.0
59,172,-0.003,0.0002,100.0,518.67,642.61,1588.63,1410.88,14.62,21.61,552.96,2388.14,9059.44,1.3,47.57,521.46,2388.09,8139.91,8.4631,0.03,394,2388,100.0,38.67,23.3295,0,3,-1,1.0
59,172,0.0022,-0.0005,100.0,518.67,641.67,1585.43,1405.78,14.62,21.6,557.04,2388.07,9057.38,1.3,47.42,524.23,2388.08,8147.25,8.3729,0.03,391,2388,100.0,39.05,23.417,4,4,-1,1.0
59,173,-0.0017,-0.0004,100.0,518.67,642.43,1583.66,1404.61,14.62,21.61,553.74,2388.09,9062.75,1.3,47.57,521.33,2388.08,8142.33,8.4125,0.03,393,2388,100.0,38.79,23.2746,0,3,-1,1.0
59,173,0.0023,-0.0004,100.0,518.67,641.9,1592.22,1401.19,14.62,21.6,557.84,2388.15,9066.66,1.3,47.52,525.55,2388.12,8150.29,8.3547,0.03,392,2388,100.0,39.32,23.5369,4,4,4,1.0
59,174,0.0031,-0.0003,100.0,518.67,642.31,1592.14,1410.45,14.62,21.61,552.88,2388.09,9052.88,1.3,47.6,521.55,2388.11,8139.66,8.405,0.03,394,2388,100.0,38.76,23.3065,0,3,-1,1.0
59,174,-0.0003,-0.0,100.0,518.67,642.1,1588.59,1398.74,14.62,21.61,557.64,2388.11,9062.32,1.3,47.41,525.34,2388.14,8152.15,8.3877,0.03,392,2388,100.0,39.08,23.6703,4,4,-1,1.0
59,175,-0.003,-0.0002,100.0,518.67,642.67,1592.45,1418.83,14.62,21.61,553.99,2388.1,9063.04,1.3,47.57,521.43,2388.14,8137.56,8.4446,0.03,394,2388,100.0,38.65,23.2135,0,3,-1,1.0
59,175,0.0006,0.0003,100.0,518.67,642.14,1591.73,1401.58,14.62,21.6,558.11,2388.07,9064.86,1.3,47.21,525.82,2388.08,8154.53,8.3139,0.03,392,2388,100.0,39.41,23.4933,4,4,4,1.0
59,176,-0.0005,-0.0004,100.0,518.67,642.46,1590.88,1409.38,14.62,21.61,552.92,2388.08,9067.22,1.3,47.45,521.52,2388.11,8137.38,8.4032,0.03,394,2388,100.0,38.58,23.3245,0,3,-1,1.0
59,176,0.0002,0.0004,100.0,518.67,642.67,1584.96,1408.66,14.62,21.6,557.75,2388.09,9066.17,1.3,47.52,525.79,2388.04,8146.94,8.3663,0.03,393,2388,100.0,39.19,23.4378,4,4,-1,1.0
59,177,-0.0008,0.0,100.0,518.67,643.05,1590.96,1405.81,14.62,21.61,553.2,2388.06,9068.22,1.3,47.49,521.51,2388.04,8142.78,8.444,0.03,395,2388,100.0,38.9,23.4004,0,3,-1,1.0
59,177,-0.0052,0.0005,100.0,518.67,641.87,1586.81,1403.75,14.62,21.6,557.49,2388.12,9071.18,1.3,47.25,524.91,2388.11,8144.56,8.3564,0.03,393,2388,100.0,39.17,23.4373,4,4,-1,1.0
59,178,0.0013,-0.0,100.0,518.67,642.55,1599.13,1410.31,14.62,21.61,552.5,2388.1,9062.08,1.3,47.62,521.33,2388.09,8139.39,8.436,0.03,393,2388,100.0,38.94,23.251,0,3,-1,1.0
59,178,0.0016,-0.0002,100.0,518.67,642.5,1586.03,1410.03,14.62,21.6,558.5,2388.11,9072.46,1.3,47.4,526.06,2388.13,8150.54,8.3605,0.03,392,2388,100.0,39.31,23.524,4,4,-1,1.0
59,179,0.0004,-0.0002,100.0,518.67,643.04,1596.13,1404.63,14.62,21.61,553.57,2388.1,9058.94,1.3,47.64,520.86,2388.12,8137.5,8.4453,0.03,392,2388,100.0,38.95,23.294,0,3,-1,1.0
59,179,-0.0014,-0.0001,100.0,518.67,642.31,1583.6,1397.49,14.62,21.61,558.92,2388.1,9064.75,1.31,47.36,525.72,2388.1,8147.65,8.3626,0.03,393,2388,100.0,39.19,23.5663,4,4,-1,1.0
59,180,0.0036,0.0003,100.0,518.67,642.76,1595.89,1416.18,14.62,21.61,553.04,2388.09,9066.59,1.3,47.65,521.43,2388.05,8139.2,8.4554,0.03,392,2388,100.0,38.86,23.2266,0,3,-1,1.0
59,180,0.0015,0.0004,100.0,518.67,642.06,1586.99,1398.93,14.62,21.61,559.2,2388.11,9065.63,1.3,47.42,525.84,2388.18,8146.79,8.3522,0.03,392,2388,100.0,39.12,23.5154,4,4,-1,1.0
